COMMAND    PID   USER   FD      TYPE     DEVICE SIZE/OFF       NODE NAME
light-loc 1069 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
light-loc 1069 andrej  mem       REG        8,1   185784    4853313 /usr/lib/i386-linux-gnu/libgraphite2.so.3.0.1
light-loc 1069 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
light-loc 1069 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
light-loc 1069 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
light-loc 1069 andrej  mem       REG        8,1    30004    4853053 /usr/lib/i386-linux-gnu/libdatrie.so.1.3.3
light-loc 1069 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
light-loc 1069 andrej  mem       REG        8,1   685920    4853415 /usr/lib/i386-linux-gnu/libharfbuzz.so.0.10702.0
light-loc 1069 andrej  mem       REG        8,1   202176    4852895 /usr/lib/i386-linux-gnu/libatspi.so.0.0.1
light-loc 1069 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
light-loc 1069 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
light-loc 1069 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
light-loc 1069 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
light-loc 1069 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
light-loc 1069 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
light-loc 1069 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
light-loc 1069 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
light-loc 1069 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
light-loc 1069 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
light-loc 1069 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
light-loc 1069 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
light-loc 1069 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
light-loc 1069 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
light-loc 1069 andrej  mem       REG        8,1    40368    4853922 /usr/lib/i386-linux-gnu/libthai.so.0.3.0
light-loc 1069 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
light-loc 1069 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
light-loc 1069 andrej  mem       REG        8,1    51136    4853328 /usr/lib/i386-linux-gnu/libwayland-client.so.0.3.0
light-loc 1069 andrej  mem       REG        8,1     5396    4853330 /usr/lib/i386-linux-gnu/libwayland-egl.so.1.0.0
light-loc 1069 andrej  mem       REG        8,1    30244    4853623 /usr/lib/i386-linux-gnu/libwayland-cursor.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1   276048    4854102 /usr/lib/i386-linux-gnu/libxkbcommon.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1     9580    4852802 /usr/lib/i386-linux-gnu/libXdamage.so.1.1.0
light-loc 1069 andrej  mem       REG        8,1     9588    4852798 /usr/lib/i386-linux-gnu/libXcomposite.so.1.0.0
light-loc 1069 andrej  mem       REG        8,1    42496    4852800 /usr/lib/i386-linux-gnu/libXcursor.so.1.0.2
light-loc 1069 andrej  mem       REG        8,1    46628    4852824 /usr/lib/i386-linux-gnu/libXrandr.so.2.2.0
light-loc 1069 andrej  mem       REG        8,1     9636    4852816 /usr/lib/i386-linux-gnu/libXinerama.so.1.0.0
light-loc 1069 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
light-loc 1069 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
light-loc 1069 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
light-loc 1069 andrej  mem       REG        8,1    91388    4853698 /usr/lib/i386-linux-gnu/libpangoft2-1.0.so.0.4000.14
light-loc 1069 andrej  mem       REG        8,1   977688    4853126 /usr/lib/i386-linux-gnu/libepoxy.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1   212288    4852885 /usr/lib/i386-linux-gnu/libatk-bridge-2.0.so.0.0.0
light-loc 1069 andrej  mem       REG        8,1   152892    4852883 /usr/lib/i386-linux-gnu/libatk-1.0.so.0.22810.1
light-loc 1069 andrej  mem       REG        8,1   170012    4853254 /usr/lib/i386-linux-gnu/libgdk_pixbuf-2.0.so.0.3611.0
light-loc 1069 andrej  mem       REG        8,1    25884    4852976 /usr/lib/i386-linux-gnu/libcairo-gobject.so.2.11510.0
light-loc 1069 andrej  mem       REG        8,1    21904    4852808 /usr/lib/i386-linux-gnu/libXfixes.so.3.1.0
light-loc 1069 andrej  mem       REG        8,1    71288    4852814 /usr/lib/i386-linux-gnu/libXi.so.6.1.0
light-loc 1069 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
light-loc 1069 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
light-loc 1069 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
light-loc 1069 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
light-loc 1069 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
light-loc 1069 andrej  mem       REG        8,1     9688    4852828 /usr/lib/i386-linux-gnu/libXss.so.1.0.0
light-loc 1069 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
light-loc 1069 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
light-loc 1069 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
light-loc 1069 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
light-loc 1069 andrej  mem       REG        8,1   173376    4853056 /usr/lib/i386-linux-gnu/libdbus-glib-1.so.2.3.4
light-loc 1069 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
light-loc 1069 andrej  mem       REG        8,1  1363668    4852978 /usr/lib/i386-linux-gnu/libcairo.so.2.11510.0
light-loc 1069 andrej  mem       REG        8,1   333112    4853694 /usr/lib/i386-linux-gnu/libpango-1.0.so.0.4000.14
light-loc 1069 andrej  mem       REG        8,1    54540    4853696 /usr/lib/i386-linux-gnu/libpangocairo-1.0.so.0.4000.14
light-loc 1069 andrej  mem       REG        8,1  1071836    4853250 /usr/lib/i386-linux-gnu/libgdk-3.so.0.2200.30
light-loc 1069 andrej  mem       REG        8,1  8444952    4853389 /usr/lib/i386-linux-gnu/libgtk-3.so.0.2200.30
light-loc 1069 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
light-loc 1069 andrej  DEL       REG       0,54                  24 /run/user/1000/dconf/user
light-loc 1069 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
light-loc 1069 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
light-loc 1069 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
light-loc 1069 andrej    0r      CHR        1,3      0t0          6 /dev/null
light-loc 1069 andrej    1w      CHR        1,3      0t0          6 /dev/null
light-loc 1069 andrej    2w      REG        8,1    11144    6037958 /home/andrej/.xsession-errors
light-loc 1069 andrej    3u  a_inode       0,14        0      12186 [eventfd]
light-loc 1069 andrej    4u  a_inode       0,14        0      12186 [eventfd]
light-loc 1069 andrej    5u     unix 0xf3e6f900      0t0      28261 type=STREAM
light-loc 1069 andrej    6u  a_inode       0,14        0      12186 [eventfd]
light-loc 1069 andrej    7u     unix 0xec238600      0t0      28913 type=STREAM
light-loc 1069 andrej    8u  a_inode       0,14        0      12186 [eventfd]
light-loc 1069 andrej    9u     unix 0xebf49500      0t0      29925 type=STREAM
light-loc 1069 andrej   10u  a_inode       0,14        0      12186 [eventfd]
light-loc 1069 andrej   11u     unix 0xebf49e00      0t0      29927 type=STREAM
light-loc 1069 andrej   12u     unix 0xebf4b600      0t0      29931 type=STREAM
light-loc 1069 andrej   14w     FIFO       0,24      0t0        713 /run/systemd/inhibit/6.ref
nm-applet 1074 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
nm-applet 1074 andrej  rtd       DIR        8,1     4096          2 /
nm-applet 1074 andrej  txt       REG        8,1   350992    4850403 /usr/bin/nm-applet
nm-applet 1074 andrej  mem       REG        8,1   206659    5247240 /usr/share/locale-langpack/ru/LC_MESSAGES/NetworkManager.mo
nm-applet 1074 andrej  mem       REG        8,1      535    5246557 /usr/share/locale-langpack/ru/LC_MESSAGES/libdbusmenu.mo
nm-applet 1074 andrej  mem       REG        8,1   138008    5244014 /usr/share/mime/mime.cache
nm-applet 1074 andrej  mem       REG        8,1      532    6685770 /home/andrej/.local/share/mime/mime.cache
nm-applet 1074 andrej  mem       REG        8,1    35776    5900864 /usr/share/icons/Adwaita/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1    27064    5900256 /usr/share/icons/hicolor/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1    90568    5900254 /usr/share/icons/gnome/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1   214144    5913959 /usr/share/icons/elementary-xfce/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1    13892    5925298 /usr/share/icons/elementary-xfce-dark/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1    41388    5925302 /usr/share/icons/elementary-xfce-darker/icon-theme.cache
nm-applet 1074 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
nm-applet 1074 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
nm-applet 1074 andrej  mem       REG        8,1   413456    6559360 /usr/share/themes/Greybird/gtk-3.0/gtk.gresource
nm-applet 1074 andrej  mem       REG        8,1    32540    5243027 /usr/share/locale-langpack/ru/LC_MESSAGES/gdk-pixbuf.mo
nm-applet 1074 andrej  mem       REG        8,1    26284    4855545 /usr/lib/i386-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-png.so
nm-applet 1074 andrej  mem       REG        8,1    99198    5246862 /usr/share/locale-langpack/ru/LC_MESSAGES/nm-applet.mo
nm-applet 1074 andrej  mem       REG        8,1   115225    5636547 /usr/share/glib-2.0/schemas/gschemas.compiled
nm-applet 1074 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
nm-applet 1074 andrej  mem       REG        8,1    79100    4853417 /usr/lib/i386-linux-gnu/libappmenu-gtk3-parser.so.0
nm-applet 1074 andrej  mem       REG        8,1    13514    5242918 /usr/share/locale-langpack/ru/LC_MESSAGES/atk10.mo
nm-applet 1074 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
nm-applet 1074 andrej  mem       REG        8,1   274783    5245357 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30-properties.mo
nm-applet 1074 andrej  mem       REG        8,1   193089    5249678 /usr/share/locale-langpack/ru/LC_MESSAGES/libc.mo
nm-applet 1074 andrej  mem       REG        8,1   109258    5245541 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30.mo
nm-applet 1074 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
nm-applet 1074 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
nm-applet 1074 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
nm-applet 1074 andrej  mem       REG        8,1   104024    6687011 /lib/i386-linux-gnu/libbsd.so.0.8.7
nm-applet 1074 andrej  mem       REG        8,1   185784    4853313 /usr/lib/i386-linux-gnu/libgraphite2.so.3.0.1
nm-applet 1074 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
nm-applet 1074 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
nm-applet 1074 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
nm-applet 1074 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
nm-applet 1074 andrej  mem       REG        8,1    30004    4853053 /usr/lib/i386-linux-gnu/libdatrie.so.1.3.3
nm-applet 1074 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
nm-applet 1074 andrej  mem       REG        8,1   685920    4853415 /usr/lib/i386-linux-gnu/libharfbuzz.so.0.10702.0
nm-applet 1074 andrej  mem       REG        8,1   202176    4852895 /usr/lib/i386-linux-gnu/libatspi.so.0.0.1
nm-applet 1074 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
nm-applet 1074 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
nm-applet 1074 andrej  mem       REG        8,1   562952    4851545 /usr/lib/i386-linux-gnu/libgmp.so.10.3.2
nm-applet 1074 andrej  mem       REG        8,1   223008    4851549 /usr/lib/i386-linux-gnu/libhogweed.so.4.5
nm-applet 1074 andrej  mem       REG        8,1   243152    4851547 /usr/lib/i386-linux-gnu/libnettle.so.6.5
nm-applet 1074 andrej  mem       REG        8,1    79212    4853912 /usr/lib/i386-linux-gnu/libtasn1.so.6.5.5
nm-applet 1074 andrej  mem       REG        8,1  1570196    4853950 /usr/lib/i386-linux-gnu/libunistring.so.2.1.0
nm-applet 1074 andrej  mem       REG        8,1   120116    4853463 /usr/lib/i386-linux-gnu/libidn2.so.0.3.3
nm-applet 1074 andrej  mem       REG        8,1  1360660    4851554 /usr/lib/i386-linux-gnu/libp11-kit.so.0.3.0
nm-applet 1074 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
nm-applet 1074 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
nm-applet 1074 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
nm-applet 1074 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
nm-applet 1074 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
nm-applet 1074 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
nm-applet 1074 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
nm-applet 1074 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
nm-applet 1074 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
nm-applet 1074 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
nm-applet 1074 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
nm-applet 1074 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
nm-applet 1074 andrej  mem       REG        8,1    40368    4853922 /usr/lib/i386-linux-gnu/libthai.so.0.3.0
nm-applet 1074 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
nm-applet 1074 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
nm-applet 1074 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
nm-applet 1074 andrej  mem       REG        8,1    51136    4853328 /usr/lib/i386-linux-gnu/libwayland-client.so.0.3.0
nm-applet 1074 andrej  mem       REG        8,1     5396    4853330 /usr/lib/i386-linux-gnu/libwayland-egl.so.1.0.0
nm-applet 1074 andrej  mem       REG        8,1    30244    4853623 /usr/lib/i386-linux-gnu/libwayland-cursor.so.0.0.0
nm-applet 1074 andrej  mem       REG        8,1   276048    4854102 /usr/lib/i386-linux-gnu/libxkbcommon.so.0.0.0
nm-applet 1074 andrej  mem       REG        8,1     9580    4852802 /usr/lib/i386-linux-gnu/libXdamage.so.1.1.0
nm-applet 1074 andrej  mem       REG        8,1     9588    4852798 /usr/lib/i386-linux-gnu/libXcomposite.so.1.0.0
nm-applet 1074 andrej  mem       REG        8,1    42496    4852800 /usr/lib/i386-linux-gnu/libXcursor.so.1.0.2
nm-applet 1074 andrej  mem       REG        8,1    46628    4852824 /usr/lib/i386-linux-gnu/libXrandr.so.2.2.0
nm-applet 1074 andrej  mem       REG        8,1     9636    4852816 /usr/lib/i386-linux-gnu/libXinerama.so.1.0.0
nm-applet 1074 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
nm-applet 1074 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
nm-applet 1074 andrej  mem       REG        8,1    91388    4853698 /usr/lib/i386-linux-gnu/libpangoft2-1.0.so.0.4000.14
nm-applet 1074 andrej  mem       REG        8,1   977688    4853126 /usr/lib/i386-linux-gnu/libepoxy.so.0.0.0
